amount,currency,userId,paymentStatus,paymentType
4309.21,USD,435,NEW,BLIK
2958.63,EUR,3728,PAID,CARD
4541.04,PLN,1012,NEW,TRANSFER
2136.96,USD,4078,NEW,TRANSFER
1944.95,PLN,4224,PAID,TRANSFER
908.65,USD,1940,PAID,BLIK
1353.75,USD,1075,PAID,TRANSFER
1885.55,EUR,3685,PAID,CARD
618.63,USD,4218,PAID,BLIK
367.88,EUR,1336,NEW,CARD
1442.07,USD,551,PAID,TRANSFER
2372.16,EUR,2891,FAILED,TRANSFER
3751.18,EUR,3931,NEW,CARD
4011.12,PLN,259,PAID,BLIK
4492.84,EUR,3532,NEW,TRANSFER
4550.26,PLN,3548,PAID,BLIK
2881.21,EUR,2986,PAID,BLIK
1650.22,PLN,1268,FAILED,CARD
4908.53,EUR,1631,FAILED,TRANSFER
3412.51,EUR,3191,PAID,CARD
173.36,PLN,539,PAID,CARD
2372.85,USD,4252,NEW,CARD
2990.43,EUR,1554,PAID,BLIK
2186.19,PLN,3112,FAILED,TRANSFER
4492.04,EUR,2305,FAILED,CARD
1534.05,EUR,4241,NEW,TRANSFER
603.86,USD,593,FAILED,TRANSFER
1843.45,PLN,4794,FAILED,TRANSFER
2833.42,USD,4380,PAID,CARD
1790.55,PLN,3137,PAID,TRANSFER
4794.23,PLN,2595,NEW,TRANSFER
980.5,PLN,2335,PAID,TRANSFER
4900.42,PLN,4042,NEW,TRANSFER
2237.2,USD,1177,FAILED,CARD
3778.77,PLN,99,NEW,CARD
2979.4,EUR,2691,PAID,TRANSFER
3576.18,EUR,2350,NEW,BLIK
2422.69,EUR,2182,NEW,BLIK
4448.22,USD,4231,FAILED,TRANSFER
105.87,PLN,3351,PAID,BLIK
3326.95,EUR,2275,NEW,CARD
603.21,USD,4355,FAILED,CARD
4453.24,EUR,1087,FAILED,CARD
2165.26,PLN,4645,PAID,CARD
1557.77,EUR,4797,NEW,CARD
2295.78,PLN,1177,NEW,BLIK
4307.86,EUR,3680,FAILED,BLIK
4863.19,EUR,930,PAID,BLIK
1695.75,USD,2902,NEW,TRANSFER
3151.86,EUR,3074,PAID,TRANSFER
511.48,EUR,1182,FAILED,CARD
3983.39,EUR,2739,NEW,BLIK
4325.12,EUR,2310,PAID,TRANSFER
2258.25,PLN,198,FAILED,CARD
1383.91,USD,1656,PAID,BLIK
2638.2,PLN,1343,FAILED,CARD
176.99,USD,2758,PAID,TRANSFER
2674.15,PLN,1073,PAID,CARD
2771.14,PLN,1172,NEW,BLIK
1045.94,USD,3969,PAID,TRANSFER
1352.89,PLN,1353,NEW,TRANSFER
1914.99,USD,2679,NEW,CARD
676.99,PLN,4596,PAID,BLIK
2796.92,USD,3305,PAID,BLIK
3236.13,PLN,550,PAID,BLIK
1914.88,PLN,1594,NEW,BLIK
2829.88,USD,3286,NEW,CARD
745.99,USD,151,FAILED,CARD
2453.22,USD,773,FAILED,CARD
441.44,USD,2615,PAID,CARD
3345.8,EUR,512,NEW,CARD
2638.73,USD,4516,FAILED,CARD
392.47,EUR,4964,NEW,BLIK
4896.49,USD,1228,FAILED,BLIK
4829.68,USD,4281,FAILED,TRANSFER
1394.3,EUR,47,NEW,CARD
3706.45,PLN,1877,FAILED,TRANSFER
4679.79,PLN,853,PAID,CARD
215.86,PLN,3458,NEW,CARD
2978.73,PLN,2372,NEW,BLIK
758.29,USD,3915,NEW,CARD
1673.32,PLN,3133,PAID,BLIK
4999.02,USD,3661,NEW,CARD
1644.16,EUR,1817,NEW,TRANSFER
3451.6,USD,1037,NEW,BLIK
2024.28,EUR,4979,FAILED,BLIK
1610.08,PLN,4271,PAID,TRANSFER
3035.58,USD,1463,FAILED,CARD
4519.19,EUR,1872,PAID,CARD
3308.06,USD,930,NEW,TRANSFER
1729.25,USD,3751,NEW,CARD
1021.16,USD,2848,FAILED,CARD
458.09,PLN,4338,PAID,BLIK
2263.67,EUR,4693,FAILED,CARD
1164.55,PLN,1459,FAILED,TRANSFER
1765.99,EUR,3672,FAILED,BLIK
2535.84,PLN,1142,NEW,CARD
2522.56,EUR,1235,FAILED,TRANSFER
2680.05,USD,1592,PAID,TRANSFER
1414.23,PLN,1772,NEW,BLIK
2178.55,USD,745,NEW,BLIK
4830.73,USD,3436,PAID,CARD
1534.02,USD,1279,FAILED,BLIK
3517.59,PLN,4435,NEW,TRANSFER
531.06,USD,4632,NEW,CARD
3794.34,USD,3206,FAILED,BLIK
1805.25,PLN,2148,NEW,TRANSFER
4895.45,PLN,4208,PAID,BLIK
4856.42,EUR,2655,FAILED,CARD
924.38,EUR,2128,PAID,TRANSFER
4960.12,EUR,2778,FAILED,BLIK
338.45,PLN,4294,PAID,TRANSFER
4632.79,EUR,1420,PAID,BLIK
1791.55,EUR,1348,NEW,BLIK
599.69,EUR,617,PAID,BLIK
3711.96,USD,2379,FAILED,CARD
1343.82,PLN,4623,FAILED,TRANSFER
3527.63,PLN,2529,NEW,CARD
4886.72,USD,3954,PAID,TRANSFER
4670.06,PLN,4274,FAILED,BLIK
3950.27,USD,1039,NEW,TRANSFER
4264.83,EUR,3894,NEW,BLIK
2768.14,EUR,1114,PAID,BLIK
4826.55,USD,3092,NEW,BLIK
282.08,EUR,2515,NEW,TRANSFER
1577.97,EUR,3777,FAILED,CARD
3368.49,EUR,2160,PAID,CARD
2026.33,EUR,2777,NEW,CARD
929.68,PLN,4590,FAILED,TRANSFER
3915.25,PLN,3722,NEW,TRANSFER
4458.08,USD,3442,FAILED,BLIK
3763.02,USD,185,NEW,TRANSFER
236.75,EUR,3346,NEW,BLIK
2230.18,EUR,4204,FAILED,CARD
3235.56,PLN,1216,NEW,CARD
2088.37,EUR,2439,FAILED,CARD
1927.3,PLN,2578,FAILED,BLIK
29.55,EUR,1439,PAID,TRANSFER
4488.77,PLN,3012,PAID,CARD
2149.35,PLN,4227,FAILED,BLIK
2502.03,USD,247,NEW,TRANSFER
4125.47,PLN,576,PAID,TRANSFER
4492.73,USD,2004,NEW,CARD
1434.02,EUR,2488,PAID,BLIK
780.84,EUR,1872,FAILED,CARD
3115.8,PLN,3750,NEW,TRANSFER
457.01,USD,1847,PAID,BLIK
387.65,EUR,2884,FAILED,TRANSFER
1478.72,EUR,774,NEW,BLIK
3053.01,USD,1311,PAID,CARD
3602.72,USD,3546,PAID,CARD
4191.23,USD,3872,PAID,CARD
1852.57,USD,487,PAID,TRANSFER
4432.16,USD,4726,FAILED,BLIK
2756.75,USD,4775,PAID,CARD
2145.7,USD,1550,PAID,BLIK
2042.75,PLN,4288,NEW,BLIK
738.83,PLN,4919,NEW,TRANSFER
4684.74,EUR,259,PAID,TRANSFER
3107.9,PLN,1342,PAID,BLIK
293.1,PLN,3870,FAILED,BLIK
4103.28,PLN,3529,FAILED,CARD
3230.05,EUR,4465,PAID,BLIK
3986.5,USD,3821,NEW,TRANSFER
1498.86,EUR,1495,PAID,BLIK
2572.96,PLN,4751,PAID,BLIK
617.21,PLN,2094,PAID,BLIK
1593.53,PLN,3245,PAID,BLIK
3493.07,USD,702,FAILED,TRANSFER
2471.1,EUR,1718,FAILED,BLIK
1380.9,USD,1369,NEW,BLIK
268.84,EUR,2148,PAID,BLIK
2859.46,PLN,3686,NEW,BLIK
2443.73,USD,4565,PAID,CARD
3954.27,EUR,3191,NEW,BLIK
2730.99,PLN,4333,FAILED,BLIK
2176.01,EUR,4707,FAILED,BLIK
1594.03,USD,350,NEW,CARD
1446.15,PLN,2535,PAID,BLIK
1197.35,EUR,3094,PAID,TRANSFER
2204.81,PLN,3383,PAID,TRANSFER
1920.53,EUR,1438,NEW,TRANSFER
317.39,PLN,2910,PAID,TRANSFER
84.81,USD,2399,FAILED,CARD
2336.22,USD,1556,FAILED,CARD
3834.49,USD,4645,FAILED,CARD
4663.78,EUR,1432,NEW,BLIK
2385.27,USD,4904,NEW,TRANSFER
3838.8,EUR,1677,PAID,BLIK
1136.53,USD,1778,PAID,TRANSFER
4480.49,USD,2242,NEW,CARD
829.2,EUR,2000,PAID,BLIK
1807.88,USD,207,FAILED,CARD
2240.36,PLN,84,FAILED,BLIK
3458.47,EUR,4377,FAILED,CARD
791.61,PLN,901,FAILED,BLIK
2913.79,PLN,4956,NEW,TRANSFER
835.26,PLN,2461,NEW,CARD
213.32,EUR,3748,PAID,BLIK
79.99,EUR,3901,NEW,BLIK
4652.0,EUR,1246,NEW,TRANSFER
3330.99,PLN,3663,FAILED,BLIK
2662.53,PLN,4563,NEW,CARD
195.56,USD,1944,PAID,CARD
376.33,EUR,807,FAILED,CARD
3232.07,USD,311,FAILED,TRANSFER
2005.23,PLN,1361,NEW,BLIK
4915.47,EUR,3530,PAID,TRANSFER
4981.58,PLN,79,PAID,BLIK
4481.3,USD,2525,FAILED,TRANSFER
3519.56,PLN,1900,PAID,TRANSFER
1561.45,EUR,1866,FAILED,BLIK
4346.69,PLN,3787,PAID,TRANSFER
3405.85,EUR,3727,PAID,CARD
565.47,EUR,4055,NEW,CARD
3577.07,PLN,4759,PAID,BLIK
4802.19,PLN,3173,FAILED,BLIK
2505.77,USD,854,NEW,CARD
3606.55,EUR,1681,FAILED,BLIK
1329.39,USD,2363,FAILED,TRANSFER
357.62,PLN,1397,FAILED,TRANSFER
4395.36,EUR,2028,PAID,TRANSFER
4237.83,EUR,4265,PAID,TRANSFER
21.26,PLN,716,NEW,CARD
2959.17,PLN,3983,PAID,TRANSFER
4847.86,USD,4192,PAID,CARD
1028.45,EUR,3826,FAILED,BLIK
4277.51,PLN,1920,PAID,CARD
79.66,EUR,4843,FAILED,TRANSFER
3258.35,PLN,2805,PAID,BLIK
1237.94,PLN,1661,FAILED,BLIK
3455.83,EUR,4401,PAID,TRANSFER
3537.38,EUR,817,NEW,TRANSFER
3606.63,EUR,4324,NEW,BLIK
4170.58,USD,495,PAID,BLIK
4277.84,EUR,4683,FAILED,TRANSFER
450.63,EUR,2978,NEW,TRANSFER
1088.24,PLN,3376,FAILED,BLIK
2431.08,EUR,3512,FAILED,TRANSFER
2008.18,EUR,1943,PAID,BLIK
2011.96,EUR,3169,PAID,TRANSFER
3663.7,EUR,1537,NEW,CARD
2061.21,EUR,3513,FAILED,BLIK
3992.17,USD,186,PAID,TRANSFER
1122.21,EUR,777,FAILED,CARD
4744.47,USD,36,NEW,CARD
4247.26,PLN,4552,NEW,TRANSFER
1940.31,PLN,3054,PAID,TRANSFER
4066.99,PLN,1647,PAID,CARD
3879.85,PLN,3653,NEW,CARD
3826.73,EUR,32,FAILED,CARD
4770.33,USD,4977,PAID,TRANSFER
1193.67,USD,3290,PAID,CARD
815.6,EUR,4079,PAID,TRANSFER
2768.49,EUR,404,NEW,CARD
2388.58,PLN,1513,FAILED,CARD
2862.2,PLN,675,FAILED,TRANSFER
1066.61,PLN,2976,PAID,TRANSFER
3110.11,PLN,1365,FAILED,TRANSFER
1566.58,USD,2345,PAID,CARD
4155.88,USD,2215,NEW,CARD
3196.83,PLN,1358,PAID,TRANSFER
440.25,USD,4582,FAILED,CARD
769.58,EUR,1569,FAILED,CARD
3845.44,PLN,4473,NEW,BLIK
794.34,EUR,3179,NEW,BLIK
3172.14,USD,3790,FAILED,TRANSFER
3438.27,EUR,3061,PAID,BLIK
4339.26,EUR,4455,FAILED,TRANSFER
343.76,USD,2279,PAID,BLIK
4291.83,EUR,665,PAID,BLIK
389.05,USD,636,PAID,CARD
2321.58,EUR,2056,FAILED,CARD
3276.04,USD,195,NEW,BLIK
1318.41,PLN,597,FAILED,CARD
3514.71,USD,2228,PAID,CARD
4201.96,EUR,218,FAILED,BLIK
4374.65,EUR,1423,PAID,CARD
1484.02,EUR,2975,NEW,CARD
1363.26,USD,2018,PAID,CARD
2697.43,USD,2500,PAID,TRANSFER
4539.45,EUR,2349,PAID,CARD
948.63,EUR,3322,PAID,BLIK
1660.38,EUR,2992,PAID,CARD
1459.79,EUR,4188,FAILED,BLIK
3835.64,EUR,3019,FAILED,BLIK
2124.33,EUR,2297,FAILED,TRANSFER
2270.31,EUR,1267,NEW,TRANSFER
2131.27,EUR,4729,NEW,TRANSFER
2240.29,PLN,3000,FAILED,TRANSFER
62.84,PLN,4463,PAID,CARD
1604.45,PLN,4221,FAILED,BLIK
2084.99,PLN,4210,FAILED,BLIK
960.29,USD,4881,PAID,BLIK
3340.86,EUR,3442,FAILED,BLIK
1164.33,PLN,1015,NEW,TRANSFER
2229.8,EUR,4905,FAILED,CARD
4248.52,PLN,570,PAID,BLIK
1646.4,EUR,2264,FAILED,BLIK
2959.05,PLN,3627,PAID,CARD
3972.53,PLN,4306,NEW,BLIK
1410.6,USD,3638,FAILED,CARD
4731.32,PLN,3762,FAILED,BLIK
2824.27,USD,1295,FAILED,BLIK
4383.97,PLN,2744,NEW,BLIK
3544.9,EUR,2926,FAILED,CARD
2777.13,PLN,4348,NEW,CARD
915.05,EUR,2594,NEW,TRANSFER
4743.55,PLN,3703,NEW,CARD
1517.21,EUR,2301,PAID,CARD
4751.73,USD,1810,NEW,BLIK
705.83,EUR,4544,FAILED,BLIK
386.64,PLN,1058,PAID,CARD
4512.75,PLN,3012,PAID,BLIK
3711.84,USD,493,PAID,BLIK
1596.42,EUR,118,NEW,CARD
358.47,USD,4798,FAILED,CARD
1416.02,PLN,3340,PAID,CARD
4555.2,PLN,830,FAILED,CARD
1300.18,EUR,2951,NEW,BLIK
4643.73,EUR,3544,FAILED,TRANSFER
4016.92,PLN,2843,PAID,TRANSFER
4118.23,EUR,4328,NEW,CARD
543.97,PLN,1967,PAID,TRANSFER
624.76,PLN,1492,NEW,TRANSFER
1214.88,USD,4802,FAILED,TRANSFER
657.61,PLN,2459,NEW,BLIK
1983.36,EUR,815,NEW,BLIK
1769.8,USD,3208,NEW,BLIK
938.79,USD,1615,PAID,BLIK
3673.04,EUR,4640,NEW,CARD
954.33,USD,313,PAID,BLIK
2107.25,USD,4333,PAID,TRANSFER
2574.8,USD,3443,NEW,CARD
2670.95,USD,1650,PAID,TRANSFER
3771.92,EUR,502,FAILED,TRANSFER
2175.59,EUR,4012,NEW,TRANSFER
1486.18,PLN,1447,NEW,TRANSFER
2191.17,EUR,4774,PAID,CARD
4504.47,PLN,2687,PAID,BLIK
4632.01,PLN,1133,FAILED,CARD
4743.78,PLN,3926,FAILED,TRANSFER
232.25,USD,834,FAILED,TRANSFER
3365.42,EUR,4775,FAILED,BLIK
3906.72,EUR,626,FAILED,BLIK
3458.44,PLN,4232,NEW,BLIK
3181.62,EUR,3056,PAID,TRANSFER
4718.14,USD,4296,PAID,BLIK
946.67,USD,2844,FAILED,CARD
4755.17,PLN,1062,FAILED,TRANSFER
3125.64,EUR,26,NEW,TRANSFER
3902.96,USD,4576,FAILED,CARD
4415.6,USD,4452,PAID,CARD
2944.97,USD,180,FAILED,BLIK
295.02,USD,4894,FAILED,TRANSFER
737.17,EUR,600,PAID,BLIK
4459.74,PLN,3244,FAILED,TRANSFER
4826.38,USD,2570,NEW,TRANSFER
2143.85,EUR,154,NEW,CARD
2350.07,PLN,4962,PAID,BLIK
2403.17,PLN,1307,PAID,TRANSFER
428.5,PLN,4749,NEW,BLIK
635.92,USD,634,FAILED,TRANSFER
4032.45,PLN,3269,PAID,BLIK
2315.29,EUR,3006,PAID,BLIK
3212.47,EUR,1140,PAID,CARD
2444.46,USD,2804,FAILED,TRANSFER
2024.18,EUR,1665,PAID,CARD
4444.68,USD,3091,PAID,TRANSFER
4512.89,PLN,1356,PAID,TRANSFER
3477.75,USD,3376,NEW,CARD
3587.78,USD,4581,NEW,CARD
2837.25,EUR,449,FAILED,CARD
4548.52,PLN,3237,NEW,CARD
163.3,EUR,3774,FAILED,BLIK
374.84,EUR,2598,FAILED,TRANSFER
1306.64,EUR,4028,FAILED,CARD
3910.11,USD,3485,NEW,TRANSFER
4017.17,PLN,3221,NEW,CARD
3604.85,PLN,2090,NEW,TRANSFER
1349.16,USD,272,NEW,CARD
1754.47,USD,1616,PAID,CARD
2987.89,PLN,942,FAILED,CARD
4124.83,USD,2811,NEW,TRANSFER
818.1,EUR,3516,PAID,BLIK
916.86,USD,3371,FAILED,TRANSFER
4947.94,USD,4247,FAILED,CARD
2270.26,EUR,2369,NEW,TRANSFER
4660.77,USD,3045,FAILED,TRANSFER
4482.24,EUR,1487,NEW,BLIK
1064.23,EUR,1859,NEW,CARD
4178.67,USD,3650,PAID,TRANSFER
565.38,PLN,3677,FAILED,BLIK
4159.19,EUR,3851,PAID,CARD
1318.54,USD,4864,PAID,BLIK
51.01,USD,2826,FAILED,TRANSFER
406.06,USD,586,FAILED,TRANSFER
542.24,EUR,1956,NEW,BLIK
1435.57,PLN,2337,PAID,TRANSFER
4765.75,PLN,1101,NEW,BLIK
4837.13,USD,3192,NEW,TRANSFER
2990.67,USD,1353,FAILED,BLIK
3804.89,PLN,4532,PAID,BLIK
1143.83,EUR,4489,PAID,BLIK
4037.02,PLN,299,NEW,TRANSFER
239.04,PLN,1273,FAILED,CARD
2003.93,USD,2738,PAID,TRANSFER
639.11,EUR,1715,NEW,BLIK
1367.74,USD,2369,PAID,TRANSFER
308.98,PLN,4044,NEW,CARD
3853.66,EUR,1375,FAILED,BLIK
1157.29,USD,4341,FAILED,CARD
3391.43,PLN,3391,NEW,CARD
3585.78,USD,4345,PAID,TRANSFER
4063.75,EUR,1797,FAILED,BLIK
2020.1,EUR,626,PAID,BLIK
3653.35,USD,2574,FAILED,TRANSFER
251.77,USD,4626,PAID,CARD
2349.12,PLN,2634,FAILED,BLIK
2556.84,USD,3024,PAID,BLIK
4087.33,EUR,2366,PAID,BLIK
3251.0,PLN,891,PAID,TRANSFER
2841.72,EUR,1032,PAID,BLIK
3437.5,USD,3653,PAID,CARD
2193.87,PLN,3251,FAILED,CARD
3482.37,PLN,985,PAID,TRANSFER
1406.7,EUR,3430,NEW,BLIK
1240.15,PLN,2941,PAID,CARD
4237.32,USD,2345,NEW,TRANSFER
418.64,PLN,696,FAILED,CARD
4791.94,EUR,4597,FAILED,TRANSFER
3104.73,PLN,3757,PAID,TRANSFER
3981.15,USD,1219,PAID,CARD
3167.81,EUR,372,NEW,TRANSFER
480.26,USD,578,NEW,CARD
549.94,EUR,591,PAID,BLIK
607.36,PLN,4971,PAID,CARD
2819.55,USD,656,NEW,TRANSFER
4167.82,PLN,1054,PAID,TRANSFER
4711.35,EUR,4340,FAILED,TRANSFER
4944.64,EUR,4126,FAILED,BLIK
344.61,PLN,1239,PAID,BLIK
1471.46,EUR,4153,FAILED,BLIK
2519.68,USD,514,NEW,CARD
130.02,PLN,3490,NEW,BLIK
4313.73,EUR,3288,PAID,CARD
3731.6,EUR,1364,PAID,BLIK
3836.92,PLN,352,NEW,TRANSFER
19.49,USD,1850,PAID,TRANSFER
3755.73,PLN,2436,PAID,TRANSFER
4105.33,PLN,4712,FAILED,TRANSFER
4252.2,EUR,1808,NEW,BLIK
2968.95,USD,3563,NEW,TRANSFER
2989.67,USD,556,PAID,BLIK
4327.05,PLN,4769,FAILED,CARD
2042.37,EUR,4651,FAILED,BLIK
43.54,USD,4014,FAILED,BLIK
306.54,EUR,2517,PAID,CARD
138.89,PLN,420,FAILED,BLIK
4011.2,EUR,164,FAILED,CARD
732.43,EUR,4415,NEW,CARD
1361.24,USD,151,FAILED,CARD
413.17,USD,1943,PAID,TRANSFER
4038.1,PLN,467,NEW,CARD
3823.54,EUR,2455,FAILED,TRANSFER
2235.63,EUR,2456,FAILED,BLIK
2704.39,EUR,4488,FAILED,TRANSFER
4675.79,PLN,1955,FAILED,TRANSFER
4528.58,EUR,4776,PAID,TRANSFER
4668.59,EUR,2884,PAID,BLIK
2980.39,PLN,1183,FAILED,BLIK
1314.56,USD,51,PAID,BLIK
2775.22,USD,2049,PAID,TRANSFER
4319.76,EUR,224,PAID,BLIK
535.11,EUR,265,NEW,TRANSFER
4671.22,PLN,2505,PAID,BLIK
3367.98,PLN,2159,NEW,TRANSFER
3041.8,USD,1431,FAILED,CARD
4256.99,PLN,2097,NEW,CARD
3457.38,EUR,3248,PAID,TRANSFER
301.19,EUR,3470,NEW,CARD
3230.0,PLN,94,FAILED,TRANSFER
2420.82,USD,4370,FAILED,TRANSFER
2225.0,USD,3992,FAILED,CARD
1688.87,USD,2255,PAID,BLIK
589.27,PLN,140,PAID,BLIK
601.9,USD,4403,NEW,CARD
3492.62,PLN,3172,NEW,TRANSFER
1147.87,PLN,2649,NEW,BLIK
4742.92,EUR,2994,FAILED,CARD
4324.14,USD,2430,PAID,CARD
4734.73,PLN,3575,NEW,CARD
4242.63,USD,1999,NEW,CARD
1012.1,PLN,4490,NEW,CARD
1488.34,PLN,1243,NEW,BLIK
3100.93,USD,3692,PAID,TRANSFER
263.63,USD,1203,NEW,BLIK
1504.14,USD,2976,NEW,BLIK
1662.07,PLN,4607,NEW,CARD
4212.69,USD,485,NEW,CARD
3623.68,USD,938,PAID,BLIK
2756.19,USD,4511,NEW,BLIK
3542.4,EUR,4653,PAID,BLIK
4299.69,USD,3787,PAID,TRANSFER
860.63,USD,900,PAID,BLIK
4744.0,EUR,4173,NEW,CARD
3641.18,PLN,4026,PAID,CARD
706.34,EUR,264,FAILED,TRANSFER
3247.72,PLN,2366,FAILED,TRANSFER
4985.38,EUR,767,FAILED,TRANSFER
3782.43,PLN,1682,FAILED,BLIK
1911.94,EUR,3675,PAID,TRANSFER
3438.34,PLN,1195,FAILED,TRANSFER
4290.04,PLN,973,FAILED,TRANSFER
4434.26,PLN,946,NEW,BLIK
2760.49,PLN,848,PAID,TRANSFER
3850.23,EUR,1732,NEW,BLIK
4753.84,EUR,824,PAID,CARD
2010.28,PLN,4702,FAILED,TRANSFER
4425.33,PLN,4258,FAILED,TRANSFER
857.06,EUR,2338,NEW,TRANSFER
2632.92,EUR,3442,FAILED,TRANSFER
4453.26,PLN,3496,PAID,TRANSFER
4396.0,PLN,4932,FAILED,BLIK
4375.57,EUR,3067,FAILED,BLIK
4549.87,USD,166,PAID,CARD
802.34,USD,1180,PAID,BLIK
525.87,USD,745,FAILED,BLIK
140.86,PLN,1119,FAILED,CARD
1833.96,EUR,3737,NEW,TRANSFER
1915.3,EUR,4644,FAILED,TRANSFER
3972.91,USD,3438,NEW,BLIK
3508.24,EUR,4473,FAILED,BLIK
4280.25,USD,444,PAID,CARD
3634.99,EUR,3978,NEW,BLIK
4233.52,EUR,2377,NEW,TRANSFER
1438.46,EUR,3355,FAILED,BLIK
4620.2,EUR,3467,FAILED,CARD
2473.85,USD,2006,NEW,TRANSFER
4730.26,PLN,2325,NEW,TRANSFER
4529.35,EUR,2044,NEW,CARD
1166.48,PLN,3961,PAID,CARD
1724.75,PLN,1592,FAILED,TRANSFER
4599.41,EUR,2732,PAID,TRANSFER
630.49,PLN,2444,FAILED,CARD
1617.44,PLN,2572,FAILED,CARD
1756.51,EUR,3935,NEW,TRANSFER
2403.82,EUR,4986,PAID,TRANSFER
4194.08,PLN,222,PAID,CARD
349.85,PLN,2783,NEW,BLIK
1393.12,USD,2304,NEW,BLIK
855.55,EUR,140,FAILED,BLIK
3964.03,EUR,2173,PAID,BLIK
4277.96,PLN,4518,NEW,BLIK
2000.71,PLN,4799,PAID,CARD
3110.66,USD,1292,PAID,CARD
4569.11,EUR,2022,NEW,TRANSFER
1671.9,USD,1846,FAILED,BLIK
2308.92,EUR,435,FAILED,BLIK
4794.75,USD,1819,NEW,BLIK
797.66,USD,4813,NEW,BLIK
1456.36,USD,278,NEW,TRANSFER
2771.45,EUR,1446,NEW,BLIK
2279.94,PLN,4519,NEW,BLIK
4062.97,USD,1545,NEW,CARD
4395.7,PLN,4784,PAID,CARD
1832.54,EUR,636,FAILED,BLIK
3066.32,PLN,650,PAID,BLIK
1213.7,PLN,2752,FAILED,BLIK
4107.19,PLN,4109,PAID,CARD
3994.48,USD,4546,PAID,BLIK
4740.21,PLN,3657,NEW,CARD
923.15,EUR,2964,PAID,TRANSFER
2468.2,EUR,4841,NEW,TRANSFER
912.33,USD,4539,PAID,BLIK
1310.96,USD,2510,FAILED,CARD
3980.78,USD,2863,FAILED,BLIK
4376.1,EUR,2184,NEW,TRANSFER
1740.68,EUR,2980,FAILED,BLIK
3530.14,USD,4907,PAID,TRANSFER
3673.19,EUR,3633,FAILED,TRANSFER
4652.81,EUR,511,FAILED,CARD
4776.45,PLN,418,PAID,TRANSFER
4755.4,PLN,4863,NEW,CARD
1281.57,USD,3021,NEW,BLIK
193.88,PLN,2389,PAID,BLIK
1982.92,EUR,2246,NEW,CARD
1464.88,PLN,4703,FAILED,TRANSFER
771.93,PLN,1405,NEW,BLIK
4301.54,USD,2525,PAID,CARD
3547.21,EUR,3831,FAILED,TRANSFER
384.76,PLN,1054,PAID,BLIK
281.87,PLN,1272,FAILED,CARD
4212.28,PLN,4228,PAID,CARD
3202.7,EUR,2929,FAILED,TRANSFER
4253.34,USD,3780,NEW,BLIK
1256.0,USD,4961,NEW,TRANSFER
41.41,USD,2406,PAID,BLIK
156.94,PLN,3306,PAID,BLIK
1315.06,EUR,4895,NEW,CARD
4749.25,USD,1772,PAID,BLIK
1518.24,EUR,2088,NEW,BLIK
3922.41,PLN,356,FAILED,TRANSFER
2030.27,USD,3878,PAID,TRANSFER
3129.26,PLN,2041,NEW,TRANSFER
1084.81,EUR,2209,NEW,CARD
4840.07,EUR,3623,PAID,BLIK
1446.06,EUR,1751,PAID,BLIK
3183.34,USD,2951,PAID,CARD
4418.89,EUR,2819,FAILED,BLIK
4083.92,EUR,484,NEW,CARD
818.55,PLN,1561,PAID,CARD
3428.4,USD,4146,NEW,TRANSFER
3509.93,PLN,4712,PAID,BLIK
1609.88,PLN,140,PAID,BLIK
2885.97,USD,1896,NEW,TRANSFER
4909.63,EUR,4878,NEW,TRANSFER
4709.7,EUR,888,FAILED,CARD
4617.18,PLN,2489,PAID,CARD
3080.16,EUR,2334,NEW,BLIK
1317.05,EUR,3847,FAILED,CARD
4205.86,EUR,2111,PAID,CARD
1308.95,PLN,4557,NEW,TRANSFER
3290.99,USD,462,FAILED,CARD
257.05,EUR,66,NEW,CARD
1730.46,EUR,4095,PAID,BLIK
800.62,EUR,2339,FAILED,CARD
1524.64,USD,413,PAID,CARD
4017.03,PLN,1643,PAID,TRANSFER
3215.01,PLN,57,FAILED,CARD
4489.8,PLN,2543,PAID,CARD
1746.35,USD,596,NEW,BLIK
4880.74,USD,1336,PAID,TRANSFER
2449.75,EUR,1751,PAID,TRANSFER
3337.09,EUR,3529,NEW,TRANSFER
628.38,EUR,1555,FAILED,BLIK
164.22,EUR,3993,PAID,BLIK
973.47,PLN,2758,NEW,CARD
2029.41,EUR,2724,FAILED,BLIK
3933.27,EUR,2194,FAILED,TRANSFER
2959.65,PLN,2325,PAID,TRANSFER
4582.16,USD,1601,FAILED,BLIK
2262.28,USD,3733,PAID,CARD
2548.33,USD,3055,PAID,TRANSFER
4139.03,EUR,4215,NEW,TRANSFER
3602.55,EUR,4587,FAILED,BLIK
1542.61,EUR,2123,PAID,BLIK
626.26,USD,1138,PAID,TRANSFER
3761.72,PLN,3487,NEW,TRANSFER
1199.95,EUR,1278,FAILED,CARD
3408.46,PLN,2595,PAID,BLIK
3585.88,PLN,4106,NEW,BLIK
2167.96,EUR,4087,FAILED,TRANSFER
2475.97,USD,1900,FAILED,TRANSFER
1525.88,USD,1738,PAID,TRANSFER
3556.13,EUR,1708,FAILED,BLIK
211.43,EUR,4849,PAID,BLIK
513.96,PLN,4942,FAILED,TRANSFER
3608.08,PLN,967,FAILED,TRANSFER
279.99,EUR,452,NEW,TRANSFER
4127.96,PLN,2791,PAID,BLIK
2612.4,PLN,4192,FAILED,TRANSFER
2436.32,USD,681,PAID,BLIK
3838.84,PLN,3284,PAID,BLIK
2735.53,PLN,933,PAID,TRANSFER
